Date,A,AAP,AAPL,ABB,AABV,ABC,ABEV,ABT,ACGL,CAN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEM,AEP,AFL,AGR,AIG,AJG,AKAM,ALB,ALC,ALGN,ALL,ALLE,ALLY,ALNY,ALXN,AMCR,AME,AMGN,AMP,AMT,AMZN,APO,BA,BABA,BAC,BAM,BCS,BEN,BEP,BSX,BX,C,CABO,CAG,CAJ,CARR,CAT,CCL,CMI,CMS,CNI,GE,GS,WMT,JNJ,PG,WFC,PFE,JPM,PM,ORCL,INTC,BRK,PEP,MCD,DIS,AXP,KHC,V,UNH ,UNP,MA,HPE,SBUX,NKE,DOW,TGT,TXN,APA,MS,GIS,PCG,MAR,RBAC,MAT,PBH,NVGS,SKT,NL,THR,MTDR,MANT,MET,MHLA,CTVA,CTXS,CUX,CVAC,CVNA,CVS,CVX,CXO,CZR,D,DAL,DB,DBX,DD,DDOG,DE,DELL,DEO,DFS,DG,DGX,DHI,DHR,DIS,CHGG,CHA,CHD,CHGG,CHKP,CHL,CHRW,CHT,CHTR,CHU,CHWY,CI,CIG,CINF,CL,CLX,CM,CMCSA,CME,CMG,CNA,CNC,CNHI,CNP,CNQ,COF,COO,COP,COST,COUP,CP,CPB,CPRT,CQP,CREE,CRH,CRL,CRM,CRSP,CRWD,CS,CSCO,CSGP,CSX,CTAS,CTLT,CTSH,DISCA,DISCB,DISCK,DISH,DKNG,DLR,DLTR,DNB,DNLI,DOCU,DOV,DOW,DPZ,DRE,DRI,DT,DTE,DUK,DVA,DXCM,E,EA,EBAY,EBR,EC,ECL,ED,EDU,EFX
10-12-2020,-0.003120291,0.005987633,0.063520581,0.006331471,0.007069564,0,0.020243024,0.012767886,0.005708785,0.008308164,0.017384919,0.022541146,0.02082909,0.0048715,0.019452611,0.005971943,-0.000120958,0.007348083,0.007874018,0.007966656,0.017028306,0.008843864,0.013862943,-0.011350577,0.015249887,0.021634569,0.0150765,0.036253498,-0.004308801,0,-0.001124317,0.000875737,0.006452182,0.011871526,0.009980017,0.006947907,0.047549947,-0.056928042,0.000119548,0.022019104,0.0126183,-0.000852689,0,0.016821558,0.022013782,0.020175061,0.004568711,0.021143975,0.001536085,0.01848872,-0.009950249,0.023890843,0.023090483,-0.030592734,-0.007030305,0.011501471,0.007909796,-0.001462162,0.031704722,0.010295551,0.005762645,0.010985232,0.015019873,0.000815374,-0.00214141,0.005578145,0.005069452,0.020068218,0.003384695,0.026654123,0.005693163,-8.00E-05,0.002539073,0.017357758,-0.001161518,0.006497108,0.002769977,-0.000993235,0.012232421,0.008554626,-0.011604742,-0.015802283,0.005253194,0.026439555,-0.037228492,0.039115276,0.007758187,-0.028810409,0.013791051,0.005842259,0.009607686,0.010495129,-0.026785714,-0.004545455,0.040983588,0.005020921,-0.020787746,0.021240736,0.021783175,-0.002002955,0.004786115,0.041741514,-0.033185841,0.004428007,-0.018505491,0.005387192,0.006891967,-0.00688424,0.030563573,0.007825806,-0.005181408,0.006465517,-0.017655616,-0.014837286,0.003667555,0.007282509,0.012574953,-0.000991291,-0.00400687,-0.001900615,0,0.003329462,-0.001371277,-8.00E-05,0.018063419,0.044884523,0.005498037,0.018063419,0.012781587,0.01698055,-0.004077688,0.001351067,0.025297268,0.062404871,0.046605958,0.006009144,-0.009950249,0.019199414,0.010781037,0.00293313,0.006850261,0.025418151,0.003482722,-0.002386864,0.009360879,0.017134051,0,0.011230663,0.006711492,0.006635059,0.007768615,0.01309418,0.019000719,0.008542816,0.006083978,0.013410315,0.016318002,-0.009210302,-0.007046275,0.002276752,0.002885752,0.004098037,0.011601872,0.016646931,0.01337148,0.012798068,0.009069379,0.013761394,0.027891547,0.005609642,0.021209613,0.004496403,0,0.004006009,0.038785181,0.036460426,0.004547249,0.020504048,-0.019886364,0.050288762,0.027748204,0.007870546,-0.015802283,0.004169317,0.017076853,-0.017844887,0.009756144,0.004073473,-0.002036454,0.011950865,0.021191692,-0.00062234,0.026912589,-0.001262401,0.028368794,-0.012935323,-0.002116612,0.00411859,0.004938544,0.001704372
10/13/2020,-9.49E-05,0.007232008,-0.026527351,-0.009252406,-0.005547963,0.004232854,-0.011904825,-0.024133271,-0.028382215,-0.00524737,0.006694167,-0.019982583,-0.023204667,-0.005910475,0.008136466,-0.016840296,0.005805554,-0.013815171,-0.0309896,-0.00251482,-0.021011143,-0.007670602,0.012008091,0.002106543,-0.009427932,-0.014683523,-0.026204117,-0.025241296,-0.00468805,-0.002312898,-0.005065099,-0.001749854,-0.01365785,-0.000709719,-0.03086488,-0.016113333,0.000203301,-0.017539874,-0.031132398,0.007965016,-0.028426738,-0.021621717,-0.054054054,0.008271703,0.007304716,-0.025017941,0.007094757,-0.047951205,0.017033943,-0.001841627,0.021356784,-0.015454581,-0.003013374,-0.077580539,-0.005862514,-0.004917014,-0.001082455,-0.016105433,-0.015458612,0.013726095,-0.022918815,-0.001937879,-0.036604444,0.002172799,0.002861293,-0.001386753,-0.007972633,-0.000928008,-0.018945547,0.009920374,0.00548409,0.03192771,-0.015007963,0.024012674,-0.010077386,0.004394406,-0.016234557,-0.017611672,-0.015105848,-0.006829675,-0.002008327,-0.01440927,0.006501712,-0.002646762,-0.018259961,-0.00591252,0.00593429,-0.012440191,-0.024525877,-0.006776379,-0.004758128,-0.028228949,-0.021788991,-0.04109589,-0.025590629,-0.019150708,-0.020111732,-0.013774133,-0.033217658,0.002508781,0.003274736,-0.008399361,-0.083905416,-0.000918442,0.035083561,-0.010046885,-0.014897424,-0.012969646,0.027803521,-0.010312951,-0.026654382,-0.024625268,0.015476734,-0.001882621,0.041622158,0.002959568,0.018194975,-0.001417514,-0.00773629,0.011062759,0.004028465,-0.00638154,-0.000575876,0.03192771,0.036089295,-0.002842704,0.020478192,0.036089295,0.002760672,-0.006982392,-0.00390403,-0.001079358,-0.002715827,-0.010028653,0.037393392,-0.016229037,-0.015075377,-0.02548631,-0.0045888,0.026691989,-0.017329934,-0.002174451,-0.014705894,0.036194252,-0.031659726,0.001071975,-0.001189061,-0.036557102,-0.008888885,-0.01081958,-0.012173183,-0.019949376,0.011155932,0.022055673,0.00364095,0.009975611,-0.006149056,0.006197328,0.035336639,-0.026249294,0.007029194,-0.000898716,0.036820885,0.046862124,-0.015080103,-0.013627353,0.00104271,-0.004650577,0.010544353,-0.00136833,-0.018893161,-0.034467323,0.001512829,-0.03491267,0.003522402,0.011462491,-0.00678995,0.011197143,-0.010869601,0.013287468,0.027387242,-0.013512333,-0.01440927,0.038565378,-0.022962973,-0.014076031,0.021163975,-0.014157989,-0.002040621,-0.006298571,0.017149549,-0.02864253,0.015739549,0.039906111,-0.020689655,-0.021169355,-0.008286833,-0.006876584,-0.0516585,0.002005371
10/14/2020,-0.003414912,-0.005083281,0.000743171,-0.000373552,-0.006693618,0.012028437,0.008032172,-0.002407203,-0.011359948,0.000217927,-0.015554821,-0.004450144,0.000409554,-0.007882983,0.010692782,0.002464499,0.01226552,0.001232637,-0.006181153,-0.005222325,-0.005700836,-0.007729756,-0.018447922,-0.005780959,0.006129972,0.006891962,-0.005556197,-0.00533129,-0.007608685,-0.018750852,-0.009939418,-0.000876416,0.016390317,-0.007061112,0.002039313,-0.016129723,-0.023208046,-0.003477908,0.006784298,-0.025066358,-0.053306613,-0.011340508,-0.003809524,0.010794473,0.008181478,-0.007331354,-0.004696548,-0.014880982,-0.008010663,-0.006589421,-0.028905289,0.00061558,0.00919074,-0.00427655,0.005987803,0.000463211,0.004244165,0.014881089,0.001992324,-0.015660175,-0.001752414,-0.001178876,-0.060226269,-0.001084001,-0.000713246,-0.003787401,-0.000164048,-0.005201614,-0.006594103,-0.007105944,0.001187518,-0.018377876,-0.001904619,-0.008022221,-0.010375932,-0.028875784,0.008916186,-0.009079297,-0.002044853,-0.009427744,-0.011919529,0.019841302,-0.010082051,-0.011133416,0.006564451,0.004163424,-0.010044659,0.004844961,-0.011909589,0.000974659,-0.00876494,-0.020279582,-0.009378664,-0.020634921,0.016161855,0.009337861,0.019384265,-0.001396633,-0.000769168,-0.006005956,0.003560857,-0.021662146,-0.000832639,-0.008641313,-0.016739704,-0.010318033,-0.006130768,0.102401442,-0.002164094,-0.006374926,-0.000314762,-0.005488474,-0.024582104,0.007716092,-0.028407632,0.00526937,0.001985534,-0.008304337,0.003118687,-0.013004457,0.004097695,0.00539496,0.004121992,-0.018377876,-0.021435183,-0.0123535,-0.007459481,-0.021435183,0.007079383,0.003362917,0.002007476,-0.000810319,-0.017432136,0.018813314,-0.040981124,-0.000515506,0.015306122,-0.004801112,-0.004983796,-0.010127936,-0.003135243,-0.013292657,-0.004776088,-0.00290516,-0.009247029,-0.002753572,0.002380952,-0.00144096,0.010089667,-0.01106363,-0.006652804,-0.010034531,-0.006146926,-0.005291352,0.015962139,-0.003023624,-0.00489817,0.022956265,-0.001538691,-0.006739295,-0.001387856,-0.018738524,-0.016398166,-0.032788023,-0.009569323,0.002009495,-0.015635967,0.016163632,-0.004224764,-0.023924916,0.010106518,-0.029670839,0,-0.029457313,-0.01509305,-0.070730735,-0.010254412,-0.015212595,0.005860806,-0.016278589,-0.004659758,0.010584389,0.019841302,-0.011061513,-0.023755283,0.004759022,-0.015318766,0.002771488,-0.002690489,0.005885739,-0.017284362,0,-0.001429185,-0.01962149,0.012323944,0.010298661,0.001293176,-0.000971829,0.020851264,-0.004366572
10/15/2020,0.002474795,0.006003383,-0.003960704,-0.004110613,-0.009759463,0.009244136,-0.035856764,-0.003990719,0.014116875,-0.002876647,-0.010191393,0.007639753,0.022313183,-0.007541517,0.021605197,-0.00245844,-0.015680685,0.002238727,0.007301293,0.001991253,0.010455282,0.003060396,-0.037765807,-0.002537236,-0.015071333,0.010717523,0.004710844,0.003254181,0.01752466,0.00020845,-0.003999331,0.006140384,0.010287304,-0.011108796,0.02340331,0.004612199,-0.007450125,0.001396103,0.006125949,-0.005248532,0.022438561,-0.007058852,-0.007648184,0.008970568,-0.004057584,-0.039881808,0.005444717,0.013479047,-0.009007987,0.002653295,0.000633312,0.002768376,0.008740245,0.003579098,0.003066186,-0.000308711,0.000809347,0.007331371,-0.012450862,0.004098887,-0.006144576,-0.00145787,-0.012903273,-0.008410267,0.004639463,0.002914637,-0.007217831,0.005602209,0.003508558,-0.007648059,0.008874472,0.006082669,-0.003625589,0.004665553,-0.01310583,0.008451195,0.019530299,-0.012051371,0.012295087,-0.005374514,0.010496644,0.003686214,0.009087058,-0.001440062,0.060869767,0.013425432,0.009824464,0.013500482,0,-0.013631938,-0.004019293,0.011188867,0.018934911,0.025931929,-0.005964201,0.004205214,0.013422819,0.008811151,0.00410571,0.007049295,0.00502668,-0.014193398,-0.001666667,-0.035608273,0.052387196,0.013843852,0.007676484,0.018084725,0.00487974,-0.00296119,-0.013224181,-0.004415011,0.015120917,0.008677808,-0.002289758,-0.000964465,-0.008634126,-0.021399978,0.004041579,0.012585138,0.004420983,0.007027009,-0.004987915,0.006082669,0.000714262,0.00032075,0.006668709,0.000714262,-0.002811849,-0.01492986,0.002862031,-0.007839983,-0.002708935,-0.012784091,0.011852682,0.013353212,0.005025126,0.000634834,-0.001878387,-0.00255792,-0.002620942,-0.003754373,0.002339447,0.016558576,-0.005666715,0.010277634,-0.010688836,0.006252993,-0.003329759,-0.00139837,-0.001271603,0.025195596,-0.004651835,-0.019419336,0.008445634,-0.006065487,0.01588943,0.015873008,-0.000140011,-0.011743241,-0.010178242,-0.015697155,-0.014600019,-0.016442196,-0.011594292,0.002005565,-0.002323366,0.006959172,-0.008001356,-0.004427211,-0.003245061,0.001911085,0.022054503,0.007454685,-0.014967926,-0.053826765,0.001982554,0.014501859,0.002185033,-0.007814296,0.014129021,0.002464299,0.003686214,-0.003397747,0.008024724,0.009069777,-0.00480437,-0.012227768,-0.007661573,0.000450107,0.014136638,-0.031410256,-0.010621494,-0.018774309,0.010434783,-0.009174312,0.000645755,-0.006079688,-0.003021513,-0.010903254
10/16/2020,0.013102896,-0.016061438,-0.014000552,0.003377111,0.012202205,0.001711143,-0.028925779,0.021897111,-0.001294885,0.005595135,0.003332362,-0.002742375,-0.003003575,0.006988271,0.031504194,0.015280248,-0.018706289,0.022112991,-0.001073855,-0.004697373,0.011014763,0.005639734,0.015222338,-0.009856945,0.006185919,-0.000445611,0.009486407,0.001621808,0.027269418,0.010143059,0.017208867,0.002615495,0.007705691,0.003021176,-0.006024138,0.013021686,-0.019750481,-0.059944317,0.018935709,0.026213876,0.003726644,-0.00059232,0.013487476,-0.005503852,-0.004074031,-0.014359,0.006859111,-0.009630856,-0.012685579,0.003175485,-0.001898734,0.004907995,0.02247945,0.004279601,0.001573455,0.007873986,0.004492347,0.061135372,-0.011457341,0.001245469,0.006182565,0.003893431,-0.003921539,0.038303661,-0.003907579,0.001642612,-0.00380038,0.005756816,0.00122849,0.002121227,-0.001175741,-0.004318491,0.004596419,-0.004334345,0.003557966,0.016421601,0.004980647,0.002451449,-0.040485981,-0.003489845,-0.007751945,0.005917188,-0.003263647,0.003736372,-0.039959172,0.010130468,-0.00526319,0.00190295,0.007108293,0.006910168,0.016949153,0.003872725,-0.052264808,-0.034755134,-0.006000188,-0.005862647,-0.05187638,0.002356925,0.003833298,-0.012,0.00264782,-0.004679382,0.007512521,0.008461519,-0.01359242,0.00455156,-0.008434193,-0.018974652,-0.011330882,0.007424906,0.004148022,0.025498891,0.008937488,-0.001855576,-0.008209021,0.007639326,0.001570545,0.013091553,0.013779303,-0.005204774,0.017436922,-0.021948857,0.009005446,-0.004318491,0.003925779,-0.022763738,-0.020084048,0.003925779,-0.008224289,-0.001237272,-0.046518218,0.001362371,-0.004663336,-0.018705036,0.036374863,0.006107833,0,-0.003044897,0.007527309,-0.015478285,0.006569506,0.009975615,0.0053864,-0.002657693,0.006034207,0.005314273,0.024009604,-0.00334604,-0.020044396,0.008529539,0.000792256,-0.034315155,0.013171181,0.003856186,0.000954483,-0.004475203,-0.003910226,-0.033943964,-0.001120947,0.011618749,-0.007681194,0.003220499,0.099509491,-0.000137624,-0.000977393,0.00475354,-0.007793507,-0.011353884,5.74E-05,0.002169252,-0.004883337,-0.000476872,-0.013597487,0.003171247,0.000723625,-0.014666667,0.006574357,-0.010151264,-0.005450545,0.022701043,-0.024329345,0.001492581,0.005917188,-0.005947551,-0.002054348,-0.011884501,-0.013563218,0.011531255,0.004458492,0.021032448,0.013564275,0.006618134,0.004415988,0.00776177,-0.006884682,-0.00617284,0.015339564,-0.000489418,-0.000484919,0.005912004
10/19/2020,-0.011340197,-0.01122654,-0.025541882,-0.008601346,-0.022719359,-0.017282897,0.008510687,-0.014862743,-0.031118347,-0.016561608,-0.015154518,-0.008330629,0.010443906,-0.022705859,-0.000115394,-0.009102989,-0.021645469,-0.00262236,-0.019618415,-0.021056414,-0.006602862,-0.015721258,-0.011742345,-0.00909867,-0.006147889,-0.028764987,-0.012529736,-0.010096127,-0.006287047,-0.032737243,-0.019092847,-0.019130525,-0.020937615,-0.021253961,-0.005354548,-0.012854302,-0.020013995,-0.036579352,-0.00143415,-0.006573131,-0.021452142,-0.001481991,0.005703422,-0.012345636,-0.00650802,-0.017429735,-0.015596944,-0.006714498,-0.015906436,-0.011606448,-0.017121116,-0.013431028,-0.007229675,0.004971591,-0.007405805,-0.008118864,-0.005992863,0,-0.002521701,-0.012162331,-0.025523341,-0.017175616,-0.013998229,-0.003952561,0.000356533,-0.01803954,-0.011112987,0.007754778,-0.01377943,-0.014464186,-0.014692395,-0.02034536,-0.023258058,-0.012748718,-0.016428642,-0.017217246,-0.019966603,-0.022775431,-0.013713016,-0.010393108,-0.004453129,-0.009330591,-0.005275325,-0.015412674,-0.033084254,-0.017357722,-0.017315986,0.027540361,-0.039075286,-0.011764706,-0.005555556,-0.039680434,-0.034313725,0.004909984,-0.024144819,-0.00673968,-0.050058207,-0.033609966,-0.005346211,0.004554656,-0.016431966,-0.024735993,0.009942005,0.020213597,-0.034607406,-0.01359288,-0.022088098,-0.02757204,-0.028197253,-0.006264565,0.000953321,0.003243243,-0.021161467,-0.012337367,-0.006229948,-0.007873032,-0.009265887,-0.016315398,-0.029321932,-0.016417843,0.005241306,-0.016863335,-0.015915604,-0.02034536,0.023106968,0.013123327,-0.009121262,0.023106968,-0.001026734,-0.005884267,-0.002294743,0.000544218,-0.025649941,-0.004398827,0.024538981,-0.03507583,-0.01,-0.011580586,-0.013696899,-0.01158192,-0.008615079,-0.026997344,-0.027680317,-0.003053033,-0.023991955,-0.0072496,-0.008206331,-0.002398128,-0.010227369,-0.026508412,-0.014927902,-0.031684898,-0.015673352,-0.016977007,-0.008336125,-0.006334246,-0.016385032,-0.001952002,0.037031827,-0.01174628,-0.029797279,-0.013691716,-0.019211517,-0.00467863,0.039138815,-0.021414368,-0.028606945,-0.013231743,-0.020321404,-0.012337662,-0.015812423,-0.036259448,0,-0.037407798,-0.039768655,0.005412765,-0.015979727,-0.005860172,-0.021556448,-0.036013611,-0.026385345,-0.011396577,-0.009330591,-0.011415693,-0.011837303,-0.023549636,0.022372384,-0.00947194,-0.00324783,-0.013439095,-0.018518519,-0.003944773,-0.015539721,-0.027046477,0.003466205,0.005175983,-0.01339656,-0.011138284,0.000303232,-0.029141617
10/20/2020,0.001137577,-0.001500825,0.013191939,0.008298755,-0.000711636,0.001942637,0.021097165,0.002961866,0.012378756,0.018343325,-0.00125207,0.008237483,0.01113091,0.010823848,-0.010002331,0.00612441,0.003016946,-0.006573164,0.011787312,0.002410481,0.018610791,0.004296646,-0.001005402,0.010694629,-0.009930002,0.023742535,-0.003719101,0.013181965,-0.000703059,0.005759371,0.01839683,-0.007978652,0.010692654,0.001690392,-0.006211426,0.017529199,0.003055631,0.031554679,0.000777955,0.014805558,0.017706599,0.00059367,0.015122873,-0.009482801,0.003930408,-0.006089463,-0.004370841,0.014452238,0.008073388,-0.00934084,0.007096774,0.02815598,0.008714891,0.032508834,0.005064516,0.004015524,0.008188645,0.006858704,0.01137635,0.006645631,0.001593654,0.004016491,0.011978659,-0.008201011,0.001782606,-0.057939355,0.002180493,-0.02107001,0.005119829,0.000214872,0.006415881,0.005795653,0.006538479,0.007559014,0.003706124,-0.002498312,0.005445824,0.000150716,-0.001069447,0.010388151,0.008318335,0.010237497,0.00499845,0.00046433,0.060706378,0.010206103,-0.002773731,0.009242144,0.022886885,0.000992063,0.001596169,0.001147805,0.025380711,0.029315961,-0.012371107,0.008481764,0.050245098,-0.003291823,0.006910709,0.002518892,-0.013424792,0.013942532,0.044298605,-0.01177572,-0.064114552,0.011058176,0.00561162,-0.00317389,0.019655617,0.002224988,0.015238095,0.034482759,-0.005530317,0.017796068,-0.027494249,0.002939065,-0.001294906,0.004696896,-0.00881057,-0.001329885,0.020607448,0.009631847,0.014296562,0.005795653,0.007875852,-0.003238277,-0.001082936,0.007875852,-0.021661776,0.011214985,0.005099992,0.002447675,-0.01521867,0.020618557,-0.011322369,-0.003320564,0.02020202,0.027681217,0.007827314,-0.008894147,0.007241551,-0.00135353,-0.001346874,0.009643682,0.01365656,-0.002586414,0.01536643,0.025961592,0,0.001944938,-0.002755358,-0.003669694,0.007322361,-0.005215773,-0.008127039,-0.019740962,-0.002429282,0.018440879,-0.0090626,-0.000792367,0.001715755,0.003764582,-0.009469031,-0.013963811,0.01789088,-0.002544478,-0.000454546,0.013662166,0.006855702,0.020819658,0.015927974,0.002475198,0,0.002736727,0.018825302,-0.045984812,0.002706586,0.004315832,-0.009708775,-0.025140953,-0.00267064,0.013035422,0.010237497,-0.001215555,0.008854156,0.017906997,-0.016184158,0.026825729,-0.000108637,0.001563187,-0.012754735,0.015841584,-0.019326967,-0.002209112,0.010362694,0.01338826,0.006045853,-0.002351743,0.05989697,0.007125795
10/21/2020,-0.007385655,0.008887744,-0.005446304,-0.011971568,-0.016142445,-0.002653222,-0.004132254,-0.022425258,0.019828189,0.011762694,0.002790254,0.009221848,-0.00117943,0.001568718,-0.012940083,0.001826222,0.024188429,-0.003087747,-0.007044053,-0.069552323,0.033278943,0.000930092,-0.002561811,0.024690069,-0.010029612,0.003616234,-0.003513376,-0.013295386,-0.020049175,-0.035136098,-0.046854823,-0.009830207,-0.014259358,-0.009216799,-0.007381461,-0.008449563,-0.009968906,0.026112906,-0.020210499,-0.005939114,-0.003728313,-0.003856374,-0.001862197,-0.009573542,-0.00633854,-0.010388892,-0.00420704,-0.011718852,0.053761575,-0.000808146,0.032030814,0.00361108,-0.009408876,-0.008898015,-9.00E-05,0.002614941,-0.063013209,-0.002724848,-0.02461181,0.00347467,-0.004289177,0.005404372,-0.004822391,-0.010936206,-0.012099691,0.006682161,-0.001338946,0.001310153,0.000571242,-0.000787353,0.003253521,0.013445378,-0.016579397,-0.017192877,0.00369244,-0.001917039,-0.035303256,0.00512484,-0.002141401,-0.002711585,0.007315607,-0.016011365,-0.00958325,-0.031160893,-0.050599896,-0.021177341,-0.002454156,-0.031135531,-0.009782434,-0.003964321,-0.007968127,-0.020922872,-0.004950495,0.014240506,-0.004175426,-0.022708158,-0.021003501,-0.01220561,-0.005338057,-0.002512563,-0.00514059,-0.00263315,-0.014925373,-0.070739513,-0.038753876,0.005090786,-0.011300149,-0.060072155,-0.037084633,-0.01048349,-0.015009381,-0.019791667,0.010111172,-0.013786114,-0.05912145,-0.010340357,0.006050972,-0.010007269,-0.038095293,0.009550932,-0.003973386,-0.044563508,-0.002114217,0.013445378,-0.010802057,0.085445059,-0.000542011,-0.010802057,0.005737366,0.025569995,0.002586788,0.004611991,-0.004817007,0.111111111,-0.050506577,0.020281735,-0.004950495,0.056000995,0.004634798,0.003513643,0.003790968,0.005647165,0.009011861,0.013489409,0.029302728,0.006406422,-0.00814901,0.008903434,-0.027554467,-0.045942758,0.003827831,-0.059545822,-0.001295194,-0.019241751,-0.013478852,0.001678246,-0.003304966,-0.014814858,-0.02306855,-0.007137219,-0.019012559,-0.006797691,-0.135707558,-0.052579922,-0.016651284,-0.003571428,-0.012134575,-0.01759635,-0.014462003,-0.008050665,-0.00627132,0.023209827,0,0.028384279,-0.008499594,-0.024218176,-0.004691518,-0.0059743,0.012443439,-0.04410706,-0.04249345,-0.004464276,-0.016011365,-0.011308035,-0.005420896,-0.006609661,-0.005560751,0.000988988,0.004888156,-0.0010033,-0.011696346,-0.033138402,0.002276994,-0.025461232,0.008547009,-0.012195122,0.000985266,-0.003349867,0.006577784,0.016529875
10/22/2020,0.018506105,-0.009392512,-0.009583374,0.012873911,0.017131126,0.010129935,0.016597602,0.033512725,0.02657158,-0.021278451,-0.024921335,-8.02E-05,0.017122594,0.013619363,-0.004921066,0.00899253,-0.024963319,0.019911383,0.023465133,-0.018091471,0.010735676,0.001300865,-0.009356054,-0.00949207,0.015944179,0.349662052,0.010246829,-0.018575557,0.035534795,-0.015972986,0.012522176,-0.003610076,-0.001306563,-0.004323718,0.021409342,-0.024695932,-0.002681381,-0.015026645,0.031795472,-0.005487554,0.034095726,0.009231568,0.026119403,0.018453427,0.000562767,-0.007806218,0.006061772,0.021855488,0.044799581,0.015098464,0.009310924,0.01619195,0.013500672,0.049033149,0.006029218,0.008745017,-0.004096019,0.054644761,0.012271373,-0.005886349,0.007990065,-0.007082761,0.02422906,0.009438992,0.006123943,0.014088269,0.000335194,0.00747668,0.00680373,7.16E-05,0.004206964,0.007344239,0.033126304,-0.00667939,-0.002217291,0.009108034,-0.061860762,0.000539839,0.015021539,0.012348486,0.004558617,0.005561283,-0.022597805,0.01430231,0.037362637,0.027590293,0.005576513,-0.033081285,0.059590099,-0.000995025,0.037751004,0.009953162,-0.021144279,0.074882995,-0.02515718,-0.009466437,0.057210965,-0.00130847,0.037822635,0,0.006990859,-0.071208595,0.050239234,-0.00122127,0.05186496,0.004220834,0.035699113,0.039747073,0.032030505,0.011840934,0.070476222,0.004250797,0.011011061,0.013978828,-0.031613938,0.002030503,-0.01503656,0.012986011,0.091749314,-0.025197826,0.028576031,-0.034468636,0.032796284,0.007344239,0.005460049,-0.04160431,-0.013016601,0.005460049,-0.027800089,-0.018924631,-0.011809085,0.006481259,-0.008953866,-0.101298701,-0.016236262,0.027325871,0.009950249,-0.08957169,-0.005892603,-0.007523079,0.006120459,0.013252493,-0.006744032,-0.048563647,-0.004253879,0.014549848,-0.002347418,0.025081287,0.011216029,0.041101507,0.012586324,0.04144912,-0.005478832,0.011880113,0.001268011,0.003350785,-0.004450279,0.042049502,0.00475065,-0.016773189,0.021127055,-0.017936507,-0.022337855,-0.004439885,0.002822128,-0.006144419,-0.004167224,0.03823682,-0.000560972,0.010713104,0.006722473,0.022200822,0,0.012738854,0.004472643,0.036144578,-0.016594516,-0.010544075,-0.00707635,0.031769995,-0.015220943,0.013277033,0.005561283,0.004590304,0.003633593,0.021803644,-0.00722267,0.012926079,0.014917341,0.01194062,0.020523907,0.016129032,-0.005718805,-0.010034054,0.020338983,0.016460905,0.008168831,0.013817983,-0.023298051,-0.039729009
10/23/2020,-0.005619547,0.011704741,-0.006133856,-0.023177607,0.000355806,0.006685515,0.024489929,-0.015436627,0.004103504,0.006837898,0.010132328,-0.004408884,0.003676464,0.002351269,0.006567507,0.004335768,-0.005522089,-0.003470656,0.009064174,0.012350649,0.011558939,0.001484747,-0.011574074,0.016006795,0.019127056,0.036030242,-0.004798775,0.008924161,0.00797226,-0.018317252,0.016211273,-0.006340522,0.00700866,-0.003596809,0.000411,0.008270778,0.008815011,0.012549259,-0.010114189,0.011884596,0.001206265,0.000590167,0.06,0.001725582,-0.002812622,0.008410119,-0.002373616,0,-0.037879476,0.009296075,0.011685178,0.030687566,-0.000237259,0.011191573,0.012030991,0.001520881,0.004973626,-0.011657995,-0.001752671,0.002089847,0.001102799,0.006574818,0.001290327,0.020037361,0.006086669,-0.005476949,0.003518228,-0.105751453,0.00519827,-0.000358189,-0.001920108,0.006193227,-0.036358412,0.00448288,0.000100955,0.014951025,0.005343569,-0.011960494,0.002114023,0.016114598,-0.00023072,-0.005940196,0.003947302,0.011739383,-0.016949153,0.001931577,0.007665927,0.001955034,0.009323567,-0.005976096,0.095975232,-0.009565275,0.026683609,-0.002902758,-0.004301138,0.017376195,0.013528749,0.013100469,0.008126066,0.003526448,0.001207212,-0.031030358,0.01594533,0.019563868,0.002176073,0.012945528,-0.011307871,0.020199892,0.010345427,-0.000492756,0.008303647,0.021164021,-0.023762474,0.005716222,0.031736405,0.011187073,-0.008723452,0.008667806,0.027811237,0.005225807,0.006252976,0.034990773,-0.005641513,0.006193227,0.002426332,0.023422861,0.01011105,0.002426332,-0.004380157,0.006429853,0.009640484,0.006439442,-0.011051565,0.026011561,0.000157215,0.028773785,-0.019704433,0.008600512,0.000630533,0.006578951,0.009966446,-0.001108402,0.002324386,0.029831742,0.009858658,0.007170541,0.011764706,0.007249638,-0.00350264,0.016156281,0.009258789,0.019743059,-0.00306047,0.013048926,-0.00364095,0.013358359,0.001753046,-0.008017006,0.008621818,0.01056052,-0.004787736,0.003404518,0.027617545,0.006540843,0.019699871,0,-0.002724883,-0.005383571,-0.001270253,0.006638062,0.010084592,-0.003777148,0.013485197,0.001572379,0.01076063,-0.006046465,0.001969818,0.017370045,0.004501163,0.005376369,0.023370596,0.008937884,-0.005940196,0.006024393,0.007240798,-0.002905239,0.016662731,0.017231606,-0.011822416,0.004080315,0.038403265,0.005291005,-0.001181812,0.028686129,0.00166113,-0.010121457,0,0.001964585,-0.007854352,-0.018922393
